;university;career;inscription_date;first_name;last_name;gender;age;postal_code;location;email
30;universidad abierta interamericana;licenciatura en gestión de agroalimentos;2020-09-22;benjamin;curry;male;15;9227;el porvenir;rebekah32@hotmail.com
31;universidad abierta interamericana;licenciatura en ciencia política;2020-11-13;rhonda;guerrero;female;98;3214;estacion yerua;isabelwilliams@yahoo.com
32;universidad abierta interamericana;licenciatura en ciencias geológicas;2020-09-16;katie;williams;female;26;7507;el bombero;michaelthomas@hotmail.com
33;universidad abierta interamericana;licenciatura en ciencias ambientales;2020-11-23;jennifer;king;female;103;2123;campo calvo;daniel32@gmail.com
34;universidad abierta interamericana;licenciatura en ciencias antropológicas;2020-12-28;cynthia;riley;female;67;6438;masurel;erica19@gmail.com
35;universidad abierta interamericana;farmacia;2020-10-13;mr.;daniel;male;57;3483;arroyo balmaceda;darrylhogan@gmail.com
36;universidad abierta interamericana;farmacia;2020-12-15;melanie;fox;female;59;3553;colonia duran;hhays@yahoo.com
37;universidad abierta interamericana;licenciatura en musicoterapia;2020-12-15;brenda;schultz;female;76;4514;calilegua;gwhite@gmail.com
38;universidad abierta interamericana;licenciatura en gestión de agroalimentos;2021-01-31;christopher;smith;male;14;6538;la dorita;jgross@gmail.com
39;universidad abierta interamericana;actuario;2020-11-06;kathleen;lee;female;101;6616;castilla;linda06@yahoo.com
40;universidad abierta interamericana;agronomía;2021-01-09;dale;rodriguez;male;106;3534;colonia el aguara;howellmichael@yahoo.com
41;universidad abierta interamericana;actuario;2020-09-16;kristina;williams;female;96;6003;ascencion;stephanie11@gmail.com
42;universidad abierta interamericana;actuario;2020-10-03;steven;smith;male;70;2340;ceres;jose07@hotmail.com
43;universidad abierta interamericana;licenciatura en ciencia política;2020-11-24;angela;davis;female;42;1688;villa santos tesei;terrimadden@gmail.com
44;universidad abierta interamericana;diseño industrial;2020-10-02;tracy;mclean;female;29;4117;alabama;brownjames@gmail.com
45;universidad abierta interamericana;licenciatura en ciencias geológicas;2020-09-05;edgar;leach;male;23;4651;agua de castilla;michael26@gmail.com
46;universidad abierta interamericana;bioquímica;2020-12-16;katherine;vega;female;63;7635;el lenguaraz;sarah28@yahoo.com
47;universidad abierta interamericana;diseño de imagen y sonido;2020-12-20;joshua;wheeler;male;44;2639;berabevu;fgarza@yahoo.com
48;universidad abierta interamericana;agronomía;2021-01-23;stephanie;johnson;female;97;8512;igarzabal;hilldanielle@yahoo.com
49;universidad abierta interamericana;licenciatura en ciencias geológicas;2020-11-18;jessica;lewis;female;112;3048;angeloni;jenkinssusan@hotmail.com
50;universidad abierta interamericana;licenciatura en producción de bioimagenes;2020-11-22;anna;miles;female;110;4632;antumpa;hollypace@hotmail.com
51;universidad abierta interamericana;ingeniería electrónica;2020-09-10;morgan;solomon;female;72;3338;17 de agosto;lawrence30@gmail.com
52;universidad abierta interamericana;ingeniería electrónica;2020-09-10;morgan;solomon;female;72;8129;17 de agosto;lawrence30@gmail.com
53;universidad abierta interamericana;licenciatura en ciencias de la computación;2020-09-28;riley;williams;male;79;3433;carrizal norte;johnnythompson@gmail.com
54;universidad abierta interamericana;ingeniería en informática;2020-09-25;timothy;williams;male;33;5409;adan quiroga;reneemorton@gmail.com
55;universidad abierta interamericana;licenciatura en terapia ocupacional;2020-10-03;paul;howard;male;43;6233;condarco;theresahooper@yahoo.com
56;universidad abierta interamericana;licenciatura en gestión de agroalimentos;2021-01-10;andrea;rose;female;33;6706;est jauregui va flandria;mendezdonald@hotmail.com
57;universidad abierta interamericana;ingeniería mecánica;2020-12-23;samuel;moyer;male;113;5421;la tranca;tstrickland@hotmail.com
58;universidad abierta interamericana;medicina;2020-12-05;lori;morales;female;107;5531;barrio ferri;susanguerra@yahoo.com
59;universidad abierta interamericana;licenciatura en sociología;2020-11-17;terri;hensley;female;32;2242;arijon;eflores@hotmail.com
60;universidad abierta interamericana;licenciatura en ciencias ambientales;2021-01-18;linda;fitzgerald;female;70;1925;destileria fiscal;jennifer86@hotmail.com
61;universidad abierta interamericana;licenciatura en planificación y diseño del paisaje;2021-01-11;alicia;hill;female;43;2453;carlos pellegrini;fdavis@gmail.com
62;universidad abierta interamericana;licenciatura en psicología;2020-12-05;james;conrad;male;107;2533;los cardos;sali@yahoo.com
63;universidad abierta interamericana;licenciatura en administración;2020-11-23;arthur;andrews;male;75;5329;amuschina;wallersandra@yahoo.com
64;universidad abierta interamericana;licenciatura en kinesiología y fisiatría;2020-12-30;amanda;foster;female;52;3050;calchaqui;rward@gmail.com
65;universidad abierta interamericana;licenciatura en ciencias antropológicas;2020-10-16;robert;leonard;male;65;3486;villa olivari;gonzalezlisa@yahoo.com
66;universidad abierta interamericana;diseño de imagen y sonido;2021-01-09;diana;elliott;female;41;8142;colonia barga;marysmith@gmail.com
67;universidad abierta interamericana;licenciatura en musicoterapia;2021-01-02;anthony;romero;male;61;9221;valle hondo;heatherwalters@gmail.com
68;universidad abierta interamericana;licenciatura en administración;2021-01-24;sonya;sandoval;female;52;2324;colonia tacurales;leejohn@gmail.com
69;universidad abierta interamericana;licenciatura en ciencia y tecnología de alimentos;2020-10-16;jeffrey;suarez;male;56;5438;alto de sierra;paulacasey@hotmail.com
70;universidad abierta interamericana;ciencias veterinarias;2020-09-04;samuel;chaney;male;43;1688;villa santos tesei;velliott@gmail.com
71;universidad abierta interamericana;agronomía;2021-01-24;gregory;young;male;73;8124;berraondo;johnsontracy@hotmail.com
72;universidad abierta interamericana;licenciatura en musicoterapia;2020-11-03;leon;boyd;male;14;6013;baigorrita;jennawilson@gmail.com
73;universidad abierta interamericana;ingeniería electrónica;2021-01-16;ralph;owen;male;57;1895;arturo segui;dthomas@hotmail.com
74;universidad abierta interamericana;ingeniería mecánica;2020-09-10;christy;knight;female;87;7240;kilometro 112;natalie64@gmail.com
75;universidad abierta interamericana;diseño industrial;2020-10-20;sean;lindsey;male;58;7641;balneario los angeles;mmiles@hotmail.com
76;universidad abierta interamericana;licenciatura en sociología;2020-11-25;jamie;evans;female;108;2505;campo la riviere;matthewmyers@yahoo.com
77;universidad abierta interamericana;licenciatura en kinesiología y fisiatría;2020-12-21;kyle;keith;male;106;8000;adela corti;richardthompson@gmail.com
78;universidad abierta interamericana;licenciatura en planificación y diseño del paisaje;2020-11-25;april;simon;female;111;3503;barranqueras;william33@yahoo.com
79;universidad abierta interamericana;agronomía;2020-10-04;sara;richards;female;104;7114;canal 15 cerro de la gloria;melaniekidd@yahoo.com
80;universidad abierta interamericana;licenciatura en ciencia y tecnología de alimentos;2020-11-19;jonathan;butler;male;34;1828;banfield;joseph05@yahoo.com
81;universidad abierta interamericana;contador público;2020-11-29;mrs.;ashley;female;42;3114;aldea maria luisa;gentryandrew@yahoo.com
82;universidad abierta interamericana;licenciatura en ciencia y tecnología de alimentos;2020-10-06;julia;aguilar;female;79;1987;alegre;hudsonjorge@gmail.com
83;universidad abierta interamericana;licenciatura en musicoterapia;2021-01-04;rachel;bautista;female;16;5592;el carbalino;mwoodard@hotmail.com
84;universidad abierta interamericana;farmacia;2020-09-06;danielle;porter;female;92;3718;amambay;ylynch@hotmail.com
85;universidad abierta interamericana;ciencias veterinarias;2021-01-30;robert;schneider;male;24;8431;el hoyo;brownmeghan@yahoo.com
86;universidad abierta interamericana;licenciatura en ciencia política;2020-09-22;christopher;burke;male;32;5881;cañada la negra;nichole90@hotmail.com
87;universidad abierta interamericana;licenciatura en relaciones del trabajo;2020-10-03;michael;schultz;male;63;4168;agua blanca;stephaniewells@yahoo.com
88;universidad abierta interamericana;licenciatura en relaciones del trabajo;2020-10-03;michael;schultz;male;63;5301;agua blanca;stephaniewells@yahoo.com
89;universidad abierta interamericana;licenciatura en relaciones del trabajo;2020-10-03;michael;schultz;male;63;5471;agua blanca;stephaniewells@yahoo.com
90;universidad abierta interamericana;licenciatura en musicoterapia;2020-11-17;jocelyn;davis;female;39;1682;martin coronado;zcombs@yahoo.com
91;universidad abierta interamericana;técnico para bioterios;2021-01-18;susan;gardner;female;94;6333;alfredo peña;hadams@yahoo.com
92;universidad abierta interamericana;licenciatura en ciencias biológicas;2021-01-17;terrence;savage;male;48;4134;acheral;denise94@yahoo.com
93;universidad abierta interamericana;licenciatura en ciencias biológicas;2021-01-17;terrence;savage;male;48;5260;acheral;denise94@yahoo.com
94;universidad abierta interamericana;arquitectura;2020-10-12;benjamin;lewis;male;25;9050;gobernador moyano;williamdixon@hotmail.com
95;universidad abierta interamericana;licenciatura en ciencias antropológicas;2020-10-09;andrew;torres;male;68;9037;aldea beleiro;sarah53@hotmail.com
96;universidad abierta interamericana;diseño de imagen y sonido;2020-10-23;pamela;irwin;female;76;7541;d orbigny;angeladickerson@gmail.com
97;universidad abierta interamericana;medicina;2021-01-24;krista;martinez;female;57;3363;25 de mayo;jerrycarson@gmail.com
98;universidad abierta interamericana;medicina;2021-01-24;krista;martinez;female;57;4242;25 de mayo;jerrycarson@gmail.com
99;universidad abierta interamericana;medicina;2021-01-24;krista;martinez;female;57;5615;25 de mayo;jerrycarson@gmail.com
100;universidad abierta interamericana;medicina;2021-01-24;krista;martinez;female;57;6660;25 de mayo;jerrycarson@gmail.com
101;universidad abierta interamericana;medicina;2021-01-24;krista;martinez;female;57;8201;25 de mayo;jerrycarson@gmail.com
102;universidad abierta interamericana;licenciatura en ciencias de la computación;2020-09-06;alicia;wise;female;107;4182;campo la flor los ralos;cabreralaurie@hotmail.com
103;universidad abierta interamericana;arquitectura;2020-09-09;travis;weiss;male;37;5325;alpasinche;jeremycarter@yahoo.com
104;universidad abierta interamericana;agronomía;2020-09-12;christina;roberts;female;36;1646;san fernando;dakotawilson@hotmail.com
105;universidad abierta interamericana;licenciatura en ciencias ambientales;2020-11-14;nicole;brown;female;82;3009;el tropezon;tiffanyadkins@yahoo.com
106;universidad abierta interamericana;licenciatura en kinesiología y fisiatría;2020-09-22;shannon;owen;female;112;6001;agustin roca;tmacias@yahoo.com
107;universidad abierta interamericana;licenciatura en ciencia política;2021-01-03;lori;wheeler;female;95;1832;lomas de zamora;hknight@yahoo.com
108;universidad abierta interamericana;arquitectura;2021-01-03;michelle;smith;female;111;4626;angosto del perchel;jamieramirez@hotmail.com
109;universidad abierta interamericana;ciencias veterinarias;2021-01-08;erin;cross;female;59;7600;barrio emir ramon juarez;ccunningham@gmail.com
110;universidad abierta interamericana;licenciatura en producción de bioimagenes;2020-12-15;juan;gonzalez;male;69;2177;bigand;gcarlson@yahoo.com
111;universidad abierta interamericana;bioquímica;2020-09-01;frank;bautista;male;13;5409;adan quiroga;wallsnathan@hotmail.com
112;universidad abierta interamericana;farmacia;2020-11-01;rebecca;gilbert;female;74;3114;aldea maria luisa;juan94@hotmail.com
113;universidad abierta interamericana;licenciatura en ciencias de la educación;2020-09-23;edward;lewis;male;106;6648;mecha;dmartin@hotmail.com
114;universidad abierta interamericana;licenciatura en planificación y diseño del paisaje;2021-01-04;russell;odonnell;male;101;8319;campamento sol;nicholasmeza@hotmail.com
115;universidad abierta interamericana;contador público;2020-09-14;katie;lowe;female;17;1612;ingeniero adolfo sourdeaux;rebecca30@hotmail.com
116;universidad abierta interamericana;licenciatura en relaciones del trabajo;2020-09-08;aaron;pope;male;28;4107;aconquija;stewartlindsey@gmail.com
117;universidad abierta interamericana;licenciatura en relaciones del trabajo;2020-09-08;aaron;pope;male;28;4743;aconquija;stewartlindsey@gmail.com
118;universidad abierta interamericana;actuario;2020-10-21;patricia;bailey;female;93;2152;granadero baigorria;uaguirre@hotmail.com
119;universidad abierta interamericana;licenciatura en kinesiología y fisiatría;2020-11-02;kelly;hogan;male;84;3585;el sombrerito;donna19@hotmail.com
120;universidad abierta interamericana;agronomía;2020-10-26;kayla;orozco;female;41;7107;santa teresita;robertoconnor@hotmail.com
121;universidad abierta interamericana;licenciatura en ciencias de la educación;2021-01-14;richard;garcia;male;17;5411;la legua;mary69@gmail.com
122;universidad abierta interamericana;ingeniería electrónica;2020-10-30;matthew;obrien;male;49;1915;arbuco;isaac40@gmail.com
123;universidad abierta interamericana;ingeniería mecánica;2021-01-01;sandra;smith;female;58;2322;cabaña el cisne;mikepope@gmail.com
124;universidad abierta interamericana;licenciatura en kinesiología y fisiatría;2021-01-14;katie;green;female;25;4634;abralaite;starklynn@gmail.com
125;universidad abierta interamericana;ingeniería mecánica;2020-11-16;breanna;rollins;female;23;2705;haras san jacinto;leestacy@hotmail.com
126;universidad abierta interamericana;licenciatura en terapia ocupacional;2020-10-27;robert;mann;male;14;4231;albigasta;mcclainlaura@hotmail.com
127;universidad abierta interamericana;licenciatura en terapia ocupacional;2020-10-27;robert;mann;male;14;4235;albigasta;mcclainlaura@hotmail.com
128;universidad abierta interamericana;ciencias veterinarias;2020-10-24;daniel;stone;male;30;6325;colonia devoto;nixonsergio@hotmail.com
129;universidad abierta interamericana;licenciatura en ciencias ambientales;2020-09-19;steven;cox;male;109;9113;florentino ameghino;scottmegan@yahoo.com
130;universidad abierta interamericana;licenciatura en relaciones del trabajo;2020-12-05;ashley;matthews;female;45;5535;asuncion;zparker@hotmail.com
131;universidad abierta interamericana;licenciatura en ciencias antropológicas;2020-12-15;derek;dougherty;male;29;7165;faro querandi;barkerelizabeth@gmail.com
132;universidad abierta interamericana;ingeniería mecánica;2020-10-29;anna;richardson;female;17;7163;claverie;armstrongwendy@gmail.com
133;universidad abierta interamericana;licenciatura en ciencias de la educación;2020-09-16;kyle;sosa;male;39;4411;sey;megan71@hotmail.com
134;universidad abierta interamericana;licenciatura en ciencias geológicas;2020-10-23;donna;glenn;female;78;1889;bosques;stephen50@gmail.com
135;universidad abierta interamericana;arquitectura;2021-01-11;suzanne;watts;female;27;9407;28 de noviembre;hortonmatthew@gmail.com
136;universidad abierta interamericana;licenciatura en psicología;2020-09-10;mr.;colin;male;89;2828;colonia nueva montevideo;martinezjessica@yahoo.com
137;universidad abierta interamericana;ingeniería mecánica;2020-09-12;keith;price;male;17;4122;alizal;wilsonkimberly@yahoo.com
138;universidad abierta interamericana;licenciatura en administración;2021-01-18;erica;clark;female;72;5591;alpatacal;bgilbert@gmail.com
139;universidad abierta interamericana;diseño industrial;2020-10-18;gina;miller;female;38;7111;san bernardo del tuyu;greyes@gmail.com
140;universidad abierta interamericana;licenciatura en ciencias antropológicas;2020-12-28;jennifer;nichols;female;73;4500;alto del saladillo;gregory99@yahoo.com
141;universidad abierta interamericana;licenciatura en ciencias antropológicas;2020-12-28;jennifer;nichols;female;73;4522;alto del saladillo;gregory99@yahoo.com
142;universidad abierta interamericana;licenciatura en administración;2020-09-06;kathleen;acevedo;female;27;1816;colonia santa rosa;stephanie82@yahoo.com
143;universidad abierta interamericana;licenciatura en planificación y diseño del paisaje;2020-09-17;daniel;young;male;104;1657;11 de septiembre;manninglindsey@hotmail.com
144;universidad abierta interamericana;licenciatura en producción de bioimagenes;2020-09-16;spencer;davidson;male;21;4723;alijilan;april62@hotmail.com
145;universidad abierta interamericana;licenciatura en artes;2020-09-16;philip;watkins;male;73;3445;9 de julio;pkirk@gmail.com
146;universidad abierta interamericana;licenciatura en artes;2020-09-16;philip;watkins;male;73;3714;9 de julio;pkirk@gmail.com
147;universidad abierta interamericana;licenciatura en artes;2020-09-16;philip;watkins;male;73;5417;9 de julio;pkirk@gmail.com
148;universidad abierta interamericana;licenciatura en artes;2020-09-16;philip;watkins;male;73;5533;9 de julio;pkirk@gmail.com
149;universidad abierta interamericana;licenciatura en artes;2020-09-16;philip;watkins;male;73;5831;9 de julio;pkirk@gmail.com
150;universidad abierta interamericana;licenciatura en artes;2020-09-16;philip;watkins;male;73;6500;9 de julio;pkirk@gmail.com
151;universidad abierta interamericana;arquitectura;2021-01-23;debra;morris;female;89;5447;agua cercada;lbrown@yahoo.com
152;universidad abierta interamericana;licenciatura en planificación y diseño del paisaje;2020-11-17;meghan;underwood;female;102;2134;roldan;perkinsjessica@yahoo.com
153;universidad abierta interamericana;licenciatura en relaciones del trabajo;2020-12-15;andrea;russell;female;100;6233;condarco;wnelson@gmail.com
154;universidad abierta interamericana;licenciatura en planificación y diseño del paisaje;2021-01-12;jeffery;phillips;male;77;3214;estacion yerua;jonathan88@yahoo.com
155;universidad abierta interamericana;ciencias veterinarias;2020-10-29;david;white;male;52;5363;anguinan;larry50@hotmail.com
156;universidad abierta interamericana;licenciatura en producción de bioimagenes;2020-09-29;robert;martin;male;30;1640;acassuso;thomascastillo@yahoo.com
157;universidad abierta interamericana;licenciatura en sociología;2020-09-30;sherry;hernandez;female;67;1617;el talar;lchavez@hotmail.com
158;universidad abierta interamericana;actuario;2020-12-05;monica;larsen;female;18;8366;chelforo;shelleyjordan@yahoo.com
159;universidad abierta interamericana;licenciatura en administración;2020-12-06;michael;jones;male;90;2170;candelaria sud;fgeorge@yahoo.com
160;universidad abierta interamericana;arquitectura;2021-01-13;makayla;bray;female;29;2115;colonia valdez;emilyleach@gmail.com
161;universidad abierta interamericana;licenciatura en ciencias de la computación;2020-10-26;linda;williams;female;99;8430;costa del rio azul;graymichael@hotmail.com
162;universidad abierta interamericana;licenciatura en ciencias de la educación;2020-09-19;collin;patrick;male;107;3260;arroyo molino;xperez@gmail.com
163;universidad abierta interamericana;contador público;2020-12-21;alexis;carter;female;70;5632;colonia alvear;daniel01@yahoo.com
164;universidad abierta interamericana;ingeniería mecánica;2020-10-28;steven;tapia;male;53;6205;el guanaco;daniel73@yahoo.com
165;universidad abierta interamericana;contador público;2020-11-18;miguel;saunders;male;105;3318;bonpland norte;dcoffey@yahoo.com
166;universidad abierta interamericana;ingeniería mecánica;2021-01-05;karen;lane;female;47;6455;carlos tejedor;wilsonbenjamin@gmail.com
167;universidad abierta interamericana;licenciatura en kinesiología y fisiatría;2020-11-13;caleb;gray;male;43;3483;arroyo balmaceda;mgarcia@yahoo.com
168;universidad abierta interamericana;bioquímica;2020-10-13;shannon;adams;female;55;1625;arroyo canelon;faith29@yahoo.com
169;universidad abierta interamericana;diseño industrial;2020-09-26;david;berg;male;101;7517;juan e barra;reyescassie@yahoo.com
170;universidad abierta interamericana;diseño industrial;2020-09-12;justin;luna;male;59;9013;cañadon seco;brandon58@yahoo.com
171;universidad abierta interamericana;licenciatura en musicoterapia;2020-11-18;brandon;pineda;male;42;4413;catua;dustin07@hotmail.com
172;universidad abierta interamericana;diseño industrial;2020-11-30;andrew;smith;male;110;9411;base aerea teniente matienzo;dgamble@yahoo.com
173;universidad abierta interamericana;diseño industrial;2020-09-06;dominic;kemp;male;70;1737;kilometro 77;zwolf@hotmail.com
174;universidad abierta interamericana;diseño de imagen y sonido;2020-11-13;ashley;hebert;female;103;6553;la torrecita;bergdavid@yahoo.com
175;universidad abierta interamericana;diseño de imagen y sonido;2020-09-12;mr.;johnathan;male;36;1651;san andres;tgilmore@yahoo.com
176;universidad abierta interamericana;licenciatura en psicología;2020-10-31;nicole;davis;female;14;6533;alfredo demarchi;herrerasara@hotmail.com
177;universidad abierta interamericana;licenciatura en terapia ocupacional;2021-01-11;jenny;perez;female;112;7301;ariel;donald99@gmail.com
178;universidad abierta interamericana;arquitectura;2020-12-16;william;barker;male;58;2801;alto verde;amberbowen@yahoo.com
179;universidad abierta interamericana;arquitectura;2020-12-16;william;barker;male;58;3001;alto verde;amberbowen@yahoo.com
180;universidad abierta interamericana;arquitectura;2020-12-16;william;barker;male;58;4153;alto verde;amberbowen@yahoo.com
181;universidad abierta interamericana;arquitectura;2020-12-16;william;barker;male;58;4608;alto verde;amberbowen@yahoo.com
182;universidad abierta interamericana;licenciatura en ciencia política;2020-10-09;kimberly;mcdonald;female;47;8162;garcia del rio;allenheather@hotmail.com
183;universidad abierta interamericana;licenciatura en artes;2020-10-24;debbie;short;female;14;7404;fortin lavalle;jade48@yahoo.com
184;universidad abierta interamericana;licenciatura en relaciones del trabajo;2020-11-29;joseph;thomas;male;108;1611;don torcuato;stephen30@gmail.com
185;universidad abierta interamericana;licenciatura en ciencias de la educación;2020-12-06;laura;mcdonald;female;62;3376;gobernador lanusse;fcoleman@gmail.com
186;universidad abierta interamericana;arquitectura;2020-12-06;laura;johnson;female;111;6034;colonia alberdi;martinezcarolyn@yahoo.com
187;universidad abierta interamericana;licenciatura en artes;2020-11-15;jessica;gilbert;female;46;6550;bolivar;ydunn@hotmail.com
188;universidad abierta interamericana;licenciatura en artes;2020-12-10;debra;padilla;female;70;6385;arata;pmontgomery@gmail.com
189;universidad abierta interamericana;licenciatura en psicología;2020-09-05;edward;young;male;61;5775;bajo grande;ericapennington@hotmail.com
190;universidad abierta interamericana;licenciatura en sociología;2020-11-01;kristen;reid;female;85;6230;francisco casal;vaughndawn@yahoo.com
191;universidad abierta interamericana;licenciatura en ciencias biológicas;2021-01-22;lauren;hess;female;32;1771;mercado central;micheal05@gmail.com
192;universidad abierta interamericana;medicina;2020-12-07;lori;jenkins;female;43;5587;barcala;kdavis@gmail.com
193;universidad abierta interamericana;diseño de imagen y sonido;2020-09-21;regina;greer;female;48;6305;atreuco;besparza@yahoo.com
194;universidad abierta interamericana;diseño de imagen y sonido;2020-09-21;regina;greer;female;48;8371;atreuco;besparza@yahoo.com
195;universidad abierta interamericana;farmacia;2020-12-15;katie;wood;female;58;9310;aguada alegre;elizabethbaker@hotmail.com
196;universidad abierta interamericana;técnico para bioterios;2020-11-30;john;turner;male;110;2214;aldao;johnsonedwin@gmail.com
197;universidad abierta interamericana;licenciatura en ciencias ambientales;2020-10-03;shane;berry;male;64;9051;aguada a pique;moralestheresa@gmail.com
198;universidad abierta interamericana;técnico para bioterios;2020-11-16;isabel;hernandez;female;109;6623;indacochea;dbaker@hotmail.com
199;universidad abierta interamericana;licenciatura en producción de bioimagenes;2021-01-27;chad;hart;male;112;4707;chañarcito;hneal@hotmail.com
200;universidad abierta interamericana;licenciatura en ciencias geológicas;2020-11-18;eric;campbell;male;70;2751;almacen castro;nmiller@gmail.com
201;universidad abierta interamericana;ciencias veterinarias;2021-01-13;caitlin;wilson;female;37;8532;arroyo salado;alexander49@yahoo.com
202;universidad abierta interamericana;diseño industrial;2021-01-20;michelle;diaz;female;38;1649;zona delta tigre;benjaminsmith@gmail.com
203;universidad abierta interamericana;licenciatura en ciencias antropológicas;2020-12-02;sheila;king;female;74;1768;ciudad madero;coopermichael@hotmail.com
204;universidad abierta interamericana;bioquímica;2020-12-06;james;miller;male;85;7313;16 de julio;kara10@gmail.com
205;universidad abierta interamericana;licenciatura en ciencias geológicas;2020-12-08;rachel;ross;female;108;1870;avellaneda;john27@hotmail.com
206;universidad abierta interamericana;licenciatura en ciencias geológicas;2020-12-08;rachel;ross;female;108;3561;avellaneda;john27@hotmail.com
207;universidad abierta interamericana;farmacia;2020-11-16;tyler;rojas;male;89;8127;estela;lowerymichele@gmail.com
208;universidad abierta interamericana;ingeniería en informática;2020-10-31;kelly;price;female;66;2123;campo calvo;ibeck@hotmail.com
209;universidad abierta interamericana;licenciatura en kinesiología y fisiatría;2020-12-24;mary;davies;female;28;7245;campo sabate;natasha48@gmail.com
210;universidad abierta interamericana;diseño industrial;2020-10-01;nathan;shelton;male;40;5442;ambas puntillas;jamievaldez@hotmail.com
211;universidad abierta interamericana;agronomía;2021-01-20;mark;harris;male;60;4640;abra pampa;mckinneynancy@gmail.com
212;universidad abierta interamericana;licenciatura en musicoterapia;2020-09-09;casey;cox;male;90;4711;ambato;jason33@hotmail.com
213;universidad abierta interamericana;ingeniería en informática;2020-12-10;jordan;blankenship;male;31;6360;barrio el molino;johnsonlauren@yahoo.com
214;universidad abierta interamericana;ingeniería en informática;2020-11-21;michael;sullivan;male;106;3583;isla tigre;schmidtlisa@hotmail.com
215;universidad abierta interamericana;licenciatura en ciencias de la computación;2020-11-21;david;robinson;male;109;4119;agua colorada;jenniferrasmussen@yahoo.com
